date,station_id,station_name,solar_radiation,sunshine_duration,mean_temperature,mean_cloud_cover
2021-05-12,108,서울,26.51,11.0,22.0,4.5
2021-05-13,108,서울,27.3,12.8,22.9,0.0
2021-05-14,108,서울,24.38,10.8,24.1,7.1
2021-05-15,108,서울,9.42,0.5,22.1,9.8
2021-05-16,108,서울,3.05,0.0,18.4,10.0
2021-05-17,108,서울,5.21,0.0,15.3,9.0
2021-05-18,108,서울,24.12,8.4,17.9,4.4
2021-05-19,108,서울,29.93,13.2,19.9,2.6
2021-05-20,108,서울,6.8,0.0,18.7,9.9
2021-05-21,108,서울,7.35,0.9,16.0,9.5
2021-05-22,108,서울,28.69,12.7,18.6,1.5
2021-05-23,108,서울,19.28,6.0,19.5,6.9
2021-05-24,108,서울,26.9,9.1,19.4,3.3
2021-05-25,108,서울,19.29,6.4,15.3,5.3
2021-05-26,108,서울,17.95,5.3,18.0,7.6
2021-05-27,108,서울,5.08,0.5,15.8,6.5
2021-05-28,108,서울,11.26,1.9,15.3,8.6
2021-05-29,108,서울,10.45,3.9,15.4,5.1
2021-05-30,108,서울,29.45,11.6,18.4,3.9
2021-05-31,108,서울,12.52,2.0,19.9,7.4
2021-06-01,108,서울,13.01,1.9,20.2,8.1
2021-06-02,108,서울,26.82,11.9,23.2,3.4
2021-06-03,108,서울,5.11,0.2,19.1,9.6
2021-06-04,108,서울,29.01,10.9,18.5,2.6
2021-06-05,108,서울,23.11,8.4,20.8,3.0
2021-06-06,108,서울,23.46,8.3,23.0,3.8
2021-06-07,108,서울,7.02,0.3,21.1,7.8
2021-06-08,108,서울,21.25,7.1,23.6,5.4
2021-06-09,108,서울,24.78,9.9,25.8,3.4
2021-06-10,108,서울,14.13,1.3,24.9,8.5
2021-06-11,108,서울,10.08,1.8,21.5,6.4
2021-06-12,108,서울,26.92,9.1,24.2,5.0
2021-06-13,108,서울,26.48,10.2,24.8,3.5
2021-06-14,108,서울,22.29,8.3,24.8,6.8
2021-06-15,108,서울,7.61,1.6,22.5,7.0
2021-06-16,108,서울,27.3,11.5,24.3,2.5
2021-06-17,108,서울,9.59,0.3,21.9,9.4
2021-06-18,108,서울,4.5,0.0,20.0,9.8
2021-06-19,108,서울,26.47,10.5,22.3,4.1
2021-06-20,108,서울,25.87,10.7,22.9,3.1
2021-06-21,108,서울,25.72,11.1,23.6,3.3
2021-06-22,108,서울,20.23,6.8,22.8,6.8
2021-06-23,108,서울,19.49,7.2,22.4,4.4
2021-06-24,108,서울,17.8,5.7,23.0,3.0
2021-06-25,108,서울,24.74,9.7,24.1,4.0
2021-06-26,108,서울,14.24,2.3,22.8,7.3
2021-06-27,108,서울,22.48,8.1,24.5,5.4
2021-06-28,108,서울,13.52,2.2,23.7,8.1
2021-06-29,108,서울,14.1,4.2,23.9,6.5
2021-06-30,108,서울,16.22,4.0,24.3,6.1
2021-07-01,108,서울,20.59,8.2,26.3,2.3
2021-07-02,108,서울,22.19,7.4,27.1,5.8
2021-07-03,108,서울,7.51,0.9,22.6,8.5
2021-07-04,108,서울,2.69,0.0,21.4,9.9
2021-07-05,108,서울,12.59,0.9,23.3,8.9
2021-07-06,108,서울,19.15,4.3,25.3,7.0
2021-07-07,108,서울,11.81,1.1,26.4,9.4
2021-07-08,108,서울,14.1,2.9,26.0,7.1
2021-07-09,108,서울,14.49,3.8,25.5,6.5
2021-07-10,108,서울,17.4,4.2,25.9,7.4
2021-07-11,108,서울,7.53,0.1,25.7,7.8
2021-07-12,108,서울,19.1,4.9,28.1,6.6
2021-07-13,108,서울,11.59,1.4,28.8,6.8
2021-07-14,108,서울,22.48,7.1,29.7,7.0
2021-07-15,108,서울,22.77,8.7,29.1,5.1
2021-07-16,108,서울,26.76,10.5,28.8,3.5
2021-07-17,108,서울,22.58,8.9,29.1,4.8
2021-07-18,108,서울,23.37,8.4,29.6,5.6
2021-07-19,108,서울,10.07,3.1,26.4,6.9
2021-07-20,108,서울,14.62,3.4,27.9,7.6
2021-07-21,108,서울,24.1,11.3,30.5,3.5
2021-07-22,108,서울,27.69,11.4,31.2,4.0
2021-07-23,108,서울,26.91,12.4,31.2,2.3
2021-07-24,108,서울,27.78,12.3,31.7,3.0
2021-07-25,108,서울,27.63,13.0,31.5,4.9
2021-07-26,108,서울,29.3,13.2,31.2,1.6
2021-07-27,108,서울,17.22,7.3,31.1,3.9
2021-07-28,108,서울,16.37,6.5,30.4,3.8
2021-07-29,108,서울,14.86,2.2,29.6,6.8
2021-07-30,108,서울,21.86,7.7,30.5,6.5
2021-07-31,108,서울,21.19,7.7,29.8,6.9
2021-08-01,108,서울,6.56,0.0,27.1,9.8
2021-08-02,108,서울,8.42,0.6,26.5,9.0
2021-08-03,108,서울,13.25,4.3,28.0,6.1
2021-08-04,108,서울,19.55,6.1,28.9,5.9
2021-08-05,108,서울,20.51,8.9,29.4,4.6
2021-08-06,108,서울,18.13,6.3,28.1,7.4
2021-08-07,108,서울,23.48,11.3,28.0,3.3
2021-08-08,108,서울,11.91,2.0,26.8,8.1
2021-08-09,108,서울,24.73,8.6,28.3,5.6
2021-08-10,108,서울,20.07,8.5,27.7,4.5
2021-08-11,108,서울,16.55,5.3,27.4,5.8
2021-08-12,108,서울,14.8,4.4,26.8,5.9
2021-08-13,108,서울,12.03,1.7,26.6,8.0
2021-08-14,108,서울,15.6,4.5,26.1,6.5
2021-08-15,108,서울,23.31,10.2,26.9,1.8
2021-08-16,108,서울,23.19,10.4,27.3,3.8
2021-08-17,108,서울,17.49,5.8,25.9,5.5
2021-08-18,108,서울,17.87,5.8,24.3,5.3
2021-08-19,108,서울,20.95,8.6,26.0,4.0
2021-08-20,108,서울,17.21,5.5,26.6,6.9
2021-08-21,108,서울,6.31,1.0,23.8,8.8
2021-08-22,108,서울,8.64,0.7,24.4,8.6
2021-08-23,108,서울,3.81,0.0,22.4,9.5
2021-08-24,108,서울,4.58,0.0,23.4,10.0
2021-08-25,108,서울,8.96,0.7,25.0,8.4
2021-08-26,108,서울,8.07,0.2,25.5,8.1
2021-08-27,108,서울,3.01,0.0,22.4,9.1
2021-08-28,108,서울,15.44,3.8,23.6,8.4
2021-08-29,108,서울,9.6,1.0,23.7,8.6
2021-08-30,108,서울,12.46,1.1,24.2,8.3
2021-08-31,108,서울,2.39,0.0,20.5,9.9
2021-09-01,108,서울,7.24,0.0,21.4,9.3
2021-09-02,108,서울,13.24,1.4,23.5,8.3
2021-09-03,108,서울,24.64,11.2,24.3,1.9
2021-09-04,108,서울,20.58,9.3,23.2,4.4
2021-09-05,108,서울,15.83,4.6,23.1,5.8
2021-09-06,108,서울,12.02,2.4,22.3,8.9
2021-09-07,108,서울,1.8,0.0,19.6,10.0
2021-09-08,108,서울,18.18,7.1,22.2,4.5
2021-09-09,108,서울,18.9,8.0,23.5,6.5
2021-09-10,108,서울,16.96,6.4,23.6,3.9
2021-09-11,108,서울,19.54,8.7,24.0,2.0
2021-09-12,108,서울,22.15,10.2,24.2,1.9
2021-09-13,108,서울,17.61,6.1,24.8,6.9
2021-09-14,108,서울,21.88,10.3,24.6,2.4
2021-09-15,108,서울,22.62,11.4,23.6,0.6
2021-09-16,108,서울,20.18,9.1,22.9,5.1
2021-09-17,108,서울,18.05,6.6,23.5,3.8
2021-09-18,108,서울,19.77,8.8,23.9,2.3
2021-09-19,108,서울,13.97,2.8,23.7,6.3
2021-09-20,108,서울,19.86,10.3,23.7,5.9
2021-09-21,108,서울,11.84,4.3,22.0,8.0
2021-09-22,108,서울,14.89,6.5,20.2,4.1
2021-09-23,108,서울,18.01,8.0,20.9,3.4
2021-09-24,108,서울,18.34,9.9,21.8,1.5
2021-09-25,108,서울,7.2,0.0,21.2,8.6
2021-09-26,108,서울,18.13,8.3,22.6,6.8
2021-09-27,108,서울,11.36,2.2,21.6,8.3
2021-09-28,108,서울,9.29,0.7,21.5,9.8
2021-09-29,108,서울,2.85,0.0,20.2,7.6
2021-09-30,108,서울,17.2,7.4,20.3,2.0
2021-10-01,108,서울,18.42,9.3,21.1,2.9
2021-10-02,108,서울,16.92,8.1,20.7,4.0
2021-10-03,108,서울,17.47,8.4,22.3,2.0
2021-10-04,108,서울,2.97,0.0,22.9,9.5
2021-10-05,108,서울,8.11,1.5,23.6,8.1
2021-10-06,108,서울,3.26,1.2,18.8,9.0
2021-10-07,108,서울,4.86,0.0,19.4,9.4
2021-10-08,108,서울,2.8,0.0,18.8,9.5
2021-10-09,108,서울,7.05,1.9,20.9,6.8
2021-10-10,108,서울,3.12,0.0,19.9,9.8
2021-10-11,108,서울,8.47,1.7,15.2,8.3
2021-10-12,108,서울,11.55,3.0,17.9,6.9
2021-10-13,108,서울,17.28,9.0,19.6,2.1
2021-10-14,108,서울,12.85,6.1,19.7,5.8
2021-10-15,108,서울,7.21,0.7,19.0,9.6
2021-10-16,108,서울,8.78,1.5,10.7,6.1
2021-10-17,108,서울,18.7,10.3,5.6,0.0
2021-10-18,108,서울,12.08,4.3,9.6,6.6
2021-10-19,108,서울,13.34,6.5,10.9,4.0
2021-10-20,108,서울,16.7,10.0,9.5,0.3
2021-10-21,108,서울,5.13,4.0,9.8,3.3
2021-10-22,108,서울,16.45,10.0,10.8,0.8
2021-10-23,108,서울,16.25,9.6,11.4,0.3
2021-10-24,108,서울,15.97,9.9,11.4,0.3
2021-10-25,108,서울,11.74,7.0,11.7,0.8
2021-10-26,108,서울,13.08,8.6,13.0,3.6
2021-10-27,108,서울,14.72,8.2,13.4,2.5
2021-10-28,108,서울,15.58,9.7,12.7,0.0
2021-10-29,108,서울,14.16,8.7,14.6,4.6
2021-10-30,108,서울,6.35,1.6,13.8,6.1
2021-10-31,108,서울,12.25,7.6,14.1,3.8
2021-11-01,108,서울,11.32,6.3,12.9,3.0
2021-11-02,108,서울,12.69,7.8,11.5,4.0
2021-11-03,108,서울,13.24,8.5,12.1,3.0
2021-11-04,108,서울,6.9,3.9,12.1,2.4
2021-11-05,108,서울,12.76,9.2,13.0,0.6
2021-11-06,108,서울,12.8,8.3,14.1,1.3
2021-11-07,108,서울,12.2,6.8,15.3,7.0
2021-11-08,108,서울,2.57,0.1,8.6,9.9
2021-11-09,108,서울,3.4,0.0,4.9,8.1
2021-11-10,108,서울,8.8,3.2,4.2,7.4
2021-11-11,108,서울,9.68,6.3,5.3,3.0
2021-11-12,108,서울,13.47,8.3,4.5,1.3
2021-11-13,108,서울,9.9,5.4,7.3,4.5
2021-11-14,108,서울,10.52,6.4,11.3,3.4
2021-11-15,108,서울,11.39,7.9,10.1,3.6
2021-11-16,108,서울,12.07,9.0,8.5,0.0
2021-11-17,108,서울,11.0,7.3,7.5,3.5
2021-11-18,108,서울,5.68,1.9,11.9,7.5
2021-11-19,108,서울,4.98,0.9,12.9,6.5
2021-11-20,108,서울,8.62,5.6,10.4,3.3
2021-11-21,108,서울,3.3,0.0,10.4,8.9
2021-11-22,108,서울,8.99,5.4,2.7,3.3
2021-11-23,108,서울,8.4,5.7,-0.6,2.9
2021-11-24,108,서울,7.93,4.9,4.1,3.9
2021-11-25,108,서울,10.25,7.9,5.7,1.9
2021-11-26,108,서울,7.6,4.7,2.9,1.4
2021-11-27,108,서울,11.85,9.2,3.4,0.0
2021-11-28,108,서울,11.02,8.0,5.1,4.0
2021-11-29,108,서울,7.47,4.7,7.6,7.0
2021-11-30,108,서울,0.84,0.0,5.7,9.0
2021-12-01,108,서울,12.23,9.1,-1.3,0.6
2021-12-02,108,서울,6.48,4.1,1.3,4.5
2021-12-03,108,서울,11.85,9.1,1.9,1.4
2021-12-04,108,서울,10.46,7.2,1.4,1.0
2021-12-05,108,서울,11.07,9.2,2.9,0.0
2021-12-06,108,서울,9.37,7.3,5.4,4.1
2021-12-07,108,서울,9.35,8.3,6.8,0.0
2021-12-08,108,서울,10.53,9.1,6.7,1.6
2021-12-09,108,서울,4.98,1.4,6.5,6.9
2021-12-10,108,서울,1.35,0.0,7.0,8.1
2021-12-11,108,서울,7.34,3.5,6.0,8.1
2021-12-12,108,서울,9.67,8.0,1.2,2.5
2021-12-13,108,서울,11.43,9.1,-2.2,2.1
2021-12-14,108,서울,6.1,2.5,3.7,9.0
2021-12-15,108,서울,4.11,0.9,7.2,7.3
2021-12-16,108,서울,7.6,5.0,6.4,7.1
2021-12-17,108,서울,10.96,8.7,-5.6,1.4
2021-12-18,108,서울,6.79,4.3,-5.7,4.1
2021-12-19,108,서울,8.82,8.9,-0.8,0.6
2021-12-20,108,서울,8.61,6.1,5.2,4.6
2021-12-21,108,서울,7.93,6.0,5.2,1.4
2021-12-22,108,서울,10.21,8.9,2.2,0.0
2021-12-23,108,서울,8.85,6.9,2.7,2.8
2021-12-24,108,서울,2.08,0.0,-0.3,6.1
2021-12-25,108,서울,11.64,9.1,-11.7,0.0
2021-12-26,108,서울,11.55,9.1,-12.1,0.0
2021-12-27,108,서울,6.09,3.8,-7.6,3.1
2021-12-28,108,서울,4.32,1.7,-4.1,4.1
2021-12-29,108,서울,4.64,1.8,0.4,5.1
2021-12-30,108,서울,9.14,7.3,-3.9,2.0
2021-12-31,108,서울,11.7,9.0,-6.7,0.0
2022-01-01,108,서울,10.39,9.0,-4.3,1.4
2022-01-02,108,서울,8.52,5.4,-1.3,4.1
2022-01-03,108,서울,9.35,7.8,-1.9,4.9
2022-01-04,108,서울,11.3,9.0,-2.5,0.0
2022-01-05,108,서울,6.12,1.9,-2.8,7.3
2022-01-06,108,서울,11.22,9.1,-2.2,0.0
2022-01-07,108,서울,11.12,9.1,-1.6,0.0
2022-01-08,108,서울,3.68,0.7,0.3,5.9
2022-01-09,108,서울,7.16,4.5,1.3,3.1
2022-01-10,108,서울,7.25,3.9,0.5,7.0
2022-01-11,108,서울,11.91,9.1,-7.4,0.4
2022-01-12,108,서울,11.93,8.6,-7.7,2.8
2022-01-13,108,서울,11.9,9.1,-6.4,2.3
2022-01-14,108,서울,12.1,9.1,-4.8,2.6
2022-01-15,108,서울,3.76,0.9,-1.0,8.5
2022-01-16,108,서울,11.98,8.8,-2.0,1.6
2022-01-17,108,서울,8.07,4.5,-5.8,2.5
2022-01-18,108,서울,12.4,9.2,-5.6,0.3
2022-01-19,108,서울,2.13,0.0,-5.3,5.1
2022-01-20,108,서울,12.29,9.1,-5.0,0.0
2022-01-21,108,서울,12.79,9.2,-2.7,0.0
2022-01-22,108,서울,9.7,6.0,0.3,5.9
2022-01-23,108,서울,7.67,5.3,2.0,4.8
2022-01-24,108,서울,8.71,4.0,4.6,4.9
2022-01-25,108,서울,1.7,0.0,2.8,9.4
2022-01-26,108,서울,11.54,8.4,1.3,2.4
2022-01-27,108,서울,11.72,8.9,-1.1,2.1
2022-01-28,108,서울,13.65,9.2,-2.7,2.0
2022-01-29,108,서울,14.07,9.5,-3.6,0.8
2022-01-30,108,서울,14.1,9.6,-2.8,0.6
2022-01-31,108,서울,11.47,8.0,-0.7,3.3
2022-02-01,108,서울,9.04,4.7,-1.3,6.6
2022-02-02,108,서울,14.68,9.2,-3.4,3.5
2022-02-03,108,서울,14.87,9.7,-3.4,1.5
2022-02-04,108,서울,12.94,7.3,-5.2,1.9
2022-02-05,108,서울,14.31,9.1,-6.6,0.9
2022-02-06,108,서울,14.83,9.5,-3.9,1.0
2022-02-07,108,서울,10.41,6.5,-2.5,6.1
2022-02-08,108,서울,14.49,8.1,-0.1,1.5
2022-02-09,108,서울,12.8,9.2,1.0,5.5
2022-02-10,108,서울,14.93,9.6,1.4,1.6
2022-02-11,108,서울,13.28,8.9,2.9,2.6
2022-02-12,108,서울,15.11,9.3,4.8,3.5
2022-02-13,108,서울,9.29,3.0,4.8,5.3
2022-02-14,108,서울,7.04,0.9,2.5,6.6
2022-02-15,108,서울,9.99,3.0,-4.7,5.6
2022-02-16,108,서울,16.28,9.0,-7.3,0.9
2022-02-17,108,서울,17.2,9.8,-6.2,0.0
2022-02-18,108,서울,15.91,8.6,-1.2,3.9
2022-02-19,108,서울,9.25,2.9,-1.7,6.5
2022-02-20,108,서울,18.09,10.0,-4.8,0.1
2022-02-21,108,서울,11.41,6.5,-3.0,2.5
2022-02-22,108,서울,15.64,8.0,-4.5,1.0
2022-02-23,108,서울,18.78,10.2,-5.6,0.0
2022-02-24,108,서울,18.42,10.3,-2.4,0.0
2022-02-25,108,서울,12.36,6.4,3.0,3.8
2022-02-26,108,서울,5.58,0.2,5.4,8.0
2022-02-27,108,서울,18.62,10.5,3.7,0.0
2022-02-28,108,서울,10.5,3.4,6.8,8.0
2022-03-01,108,서울,6.49,2.5,5.8,6.1
2022-03-02,108,서울,19.53,10.7,3.5,1.0
2022-03-03,108,서울,19.16,10.6,5.8,0.0
2022-03-04,108,서울,10.65,3.7,6.9,5.1
2022-03-05,108,서울,20.26,10.5,2.3,0.1
2022-03-06,108,서울,21.0,10.8,1.4,1.3
2022-03-07,108,서울,14.99,7.0,2.8,6.1
2022-03-08,108,서울,16.44,8.2,6.0,4.9
2022-03-09,108,서울,18.85,8.7,7.1,2.3
2022-03-10,108,서울,16.75,9.3,9.3,6.6
2022-03-11,108,서울,14.49,5.9,11.2,5.3
2022-03-12,108,서울,12.82,3.2,12.8,5.8
2022-03-13,108,서울,2.1,0.0,11.7,9.4
2022-03-14,108,서울,2.18,0.0,8.2,6.4
2022-03-15,108,서울,17.55,7.1,7.2,3.8
2022-03-16,108,서울,17.67,8.1,10.3,3.8
2022-03-17,108,서울,9.49,1.9,10.7,10.0
2022-03-18,108,서울,5.17,0.0,7.5,9.1
2022-03-19,108,서울,4.93,0.0,3.4,8.9
2022-03-20,108,서울,15.76,6.3,5.4,5.1
2022-03-21,108,서울,16.69,6.8,5.0,7.5
2022-03-22,108,서울,21.71,11.0,7.1,2.5
2022-03-23,108,서울,7.05,0.0,6.2,9.0
2022-03-24,108,서울,6.34,0.7,8.2,8.4
2022-03-25,108,서울,9.06,1.3,12.0,7.9
2022-03-26,108,서울,6.39,0.9,11.8,8.3
2022-03-27,108,서울,22.23,10.4,8.1,0.3
2022-03-28,108,서울,24.71,11.7,8.2,0.5
2022-03-29,108,서울,23.32,11.2,9.7,1.4
2022-03-30,108,서울,7.64,1.2,10.8,7.0
2022-03-31,108,서울,13.98,3.3,10.9,7.0
2022-04-01,108,서울,23.35,10.9,9.2,1.1
2022-04-02,108,서울,24.09,11.8,8.2,0.5
2022-04-03,108,서울,24.34,11.9,9.6,0.0
2022-04-04,108,서울,24.75,11.6,10.3,0.0
2022-04-05,108,서울,21.21,9.9,10.3,6.1
2022-04-06,108,서울,21.54,8.6,11.7,6.4
2022-04-07,108,서울,24.3,10.0,10.9,2.4
2022-04-08,108,서울,24.92,12.0,12.9,0.0
2022-04-09,108,서울,21.41,9.0,17.8,2.4
2022-04-10,108,서울,24.18,11.5,18.2,1.5
2022-04-11,108,서울,24.04,10.2,19.6,2.8
2022-04-12,108,서울,18.23,6.0,19.3,8.6
2022-04-13,108,서울,4.06,0.0,13.1,10.0
2022-04-14,108,서울,9.52,0.0,13.2,9.3
2022-04-15,108,서울,26.31,12.2,13.3,1.0
2022-04-16,108,서울,26.64,12.3,13.2,0.3
2022-04-17,108,서울,26.0,11.7,14.0,2.6
2022-04-18,108,서울,20.59,7.8,15.2,4.8
2022-04-19,108,서울,25.17,12.1,15.2,0.0
2022-04-20,108,서울,26.26,12.3,15.7,0.0
2022-04-21,108,서울,19.54,6.3,16.3,5.3
2022-04-22,108,서울,3.06,0.0,15.0,8.5
2022-04-23,108,서울,23.47,9.1,17.7,6.0
2022-04-24,108,서울,20.45,7.0,18.5,6.4
2022-04-25,108,서울,8.1,0.3,20.0,10.0
2022-04-26,108,서울,24.94,9.5,21.9,5.0
2022-04-27,108,서울,26.83,11.8,17.7,0.4
2022-04-28,108,서울,22.34,8.3,18.2,5.8
2022-04-29,108,서울,13.08,1.5,13.4,8.8
2022-04-30,108,서울,12.52,0.8,13.0,8.0
2022-05-01,108,서울,27.41,10.0,13.4,1.3
2022-05-02,108,서울,26.03,10.4,14.2,2.0
2022-05-03,108,서울,28.07,12.5,14.8,1.0
2022-05-04,108,서울,27.22,12.6,17.8,0.0
2022-05-05,108,서울,29.35,12.7,18.9,0.5
2022-05-06,108,서울,25.6,10.3,19.6,5.3
2022-05-07,108,서울,22.57,6.8,18.4,8.6
2022-05-08,108,서울,6.2,0.0,15.3,9.1
2022-05-09,108,서울,29.25,12.8,17.9,3.1
2022-05-10,108,서울,27.82,9.5,19.9,7.3
2022-05-11,108,서울,25.73,9.8,19.7,6.9
2022-05-12,108,서울,27.45,11.4,20.9,3.9
2022-05-13,108,서울,19.95,4.8,19.4,5.9
2022-05-14,108,서울,22.58,10.8,15.7,4.4
2022-05-15,108,서울,30.01,12.9,16.2,2.0
2022-05-16,108,서울,28.89,13.1,17.3,0.5
2022-05-17,108,서울,27.56,12.8,20.0,0.3
2022-05-18,108,서울,15.71,6.4,20.0,4.3
2022-05-19,108,서울,20.97,7.8,19.9,4.9
2022-05-20,108,서울,25.74,10.8,20.6,5.0
2022-05-21,108,서울,24.88,9.3,20.1,3.6
2022-05-22,108,서울,24.3,9.0,20.3,3.8
2022-05-23,108,서울,26.01,10.4,23.0,3.0
2022-05-24,108,서울,28.86,12.3,22.9,3.4
2022-05-25,108,서울,22.59,8.1,21.0,6.5
2022-05-26,108,서울,28.88,11.6,18.7,4.5
2022-05-27,108,서울,28.71,11.8,20.0,2.4
2022-05-28,108,서울,27.49,12.4,22.3,2.1
2022-05-29,108,서울,21.5,7.0,23.1,6.0
2022-05-30,108,서울,9.8,0.2,20.8,7.9
2022-05-31,108,서울,27.48,12.0,20.7,1.4
2022-06-01,108,서울,30.79,13.5,22.1,0.6
2022-06-02,108,서울,27.13,10.4,21.5,3.9
2022-06-03,108,서울,27.2,10.6,24.5,4.1
2022-06-04,108,서울,18.22,6.2,25.6,7.0
2022-06-05,108,서울,8.16,0.1,22.7,9.1
2022-06-06,108,서울,21.01,5.5,19.7,6.9
2022-06-07,108,서울,17.34,6.2,20.6,6.4
2022-06-08,108,서울,16.97,5.1,21.2,6.4
2022-06-09,108,서울,10.66,2.6,20.9,5.5
2022-06-10,108,서울,15.38,4.8,20.9,5.6
2022-06-11,108,서울,26.54,10.7,24.6,3.4
2022-06-12,108,서울,24.52,9.3,24.6,5.8
2022-06-13,108,서울,20.66,7.7,23.6,7.5
2022-06-14,108,서울,18.58,5.7,21.5,7.8
2022-06-15,108,서울,5.62,0.0,17.5,9.8
2022-06-16,108,서울,13.0,3.8,20.3,5.6
2022-06-17,108,서울,17.86,3.2,22.5,5.8
2022-06-18,108,서울,6.07,0.0,23.3,7.6
2022-06-19,108,서울,5.06,0.0,23.4,8.6
2022-06-20,108,서울,12.59,1.8,25.2,6.0
2022-06-21,108,서울,28.94,12.6,26.5,3.1
2022-06-22,108,서울,22.39,7.4,25.9,6.1
2022-06-23,108,서울,3.41,0.0,24.3,8.9
2022-06-24,108,서울,8.5,1.7,22.6,8.4
2022-06-25,108,서울,17.55,3.0,26.0,7.5
2022-06-26,108,서울,3.0,0.0,26.5,10.0
2022-06-27,108,서울,4.75,0.0,26.8,10.0
2022-06-28,108,서울,3.33,0.0,26.9,10.0
2022-06-29,108,서울,2.94,0.0,25.1,10.0
2022-06-30,108,서울,2.42,0.0,22.3,10.0
2022-07-01,108,서울,21.53,7.2,26.6,5.6
2022-07-02,108,서울,25.83,10.8,28.8,4.1
2022-07-03,108,서울,26.25,10.8,29.3,4.6
2022-07-04,108,서울,14.9,3.6,29.3,6.9
2022-07-05,108,서울,15.99,2.6,29.2,7.5
2022-07-06,108,서울,14.49,1.1,29.5,7.3
2022-07-07,108,서울,8.29,0.6,28.2,9.3
2022-07-08,108,서울,6.94,0.0,25.8,9.5
2022-07-09,108,서울,13.64,1.8,26.9,7.0
2022-07-10,108,서울,23.08,8.4,29.2,5.6
2022-07-11,108,서울,13.85,2.8,27.0,6.3
2022-07-12,108,서울,11.82,0.8,26.8,8.1
2022-07-13,108,서울,1.25,0.0,25.0,10.0
2022-07-14,108,서울,17.21,3.9,25.7,8.1
2022-07-15,108,서울,24.49,8.9,26.0,5.3
2022-07-16,108,서울,10.77,1.5,24.8,8.3
2022-07-17,108,서울,16.82,3.6,25.5,7.3
2022-07-18,108,서울,21.01,5.2,26.8,5.4
2022-07-19,108,서울,23.44,8.4,27.4,6.3
2022-07-20,108,서울,17.68,3.1,27.1,9.0
2022-07-21,108,서울,6.6,0.5,23.2,8.9
2022-07-22,108,서울,13.54,2.5,25.1,7.5
2022-07-23,108,서울,9.09,0.1,24.8,9.4
2022-07-24,108,서울,8.82,0.4,25.0,9.5
2022-07-25,108,서울,25.49,9.6,27.5,3.8
2022-07-26,108,서울,22.31,9.0,28.9,5.0
2022-07-27,108,서울,19.72,6.0,29.3,5.3
2022-07-28,108,서울,25.2,9.9,29.7,3.5
2022-07-29,108,서울,20.28,7.6,30.7,5.0
2022-07-30,108,서울,23.53,9.4,30.9,4.5
2022-07-31,108,서울,4.93,0.0,27.2,9.8
2022-08-01,108,서울,15.09,3.2,28.6,8.9
2022-08-02,108,서울,4.37,0.0,26.8,9.9
2022-08-03,108,서울,8.74,1.3,27.1,9.3
2022-08-04,108,서울,22.24,8.7,28.9,4.4
2022-08-05,108,서울,19.58,6.3,29.4,5.9
2022-08-06,108,서울,7.48,0.4,28.7,7.5
2022-08-07,108,서울,9.26,0.6,28.9,8.4
2022-08-09,108,서울,2.42,0.0,25.1,10.0
2022-08-10,108,서울,16.23,3.1,24.7,9.1
2022-08-11,108,서울,8.81,0.8,25.0,9.0
2022-08-12,108,서울,24.86,10.6,27.0,4.5
2022-08-13,108,서울,5.06,0.8,25.8,8.9
2022-08-14,108,서울,13.95,2.2,27.6,7.8
2022-08-15,108,서울,6.28,0.0,28.1,9.5
2022-08-16,108,서울,23.34,9.2,26.7,4.8
2022-08-17,108,서울,17.1,6.0,26.0,4.0
2022-08-18,108,서울,12.57,2.6,25.6,6.4
2022-08-19,108,서울,5.56,0.0,26.0,9.6
2022-08-20,108,서울,23.65,9.6,28.2,4.8
2022-08-21,108,서울,16.37,5.5,28.1,5.9
2022-08-22,108,서울,11.71,1.5,26.8,8.4
2022-08-23,108,서울,20.42,7.1,25.4,5.4
2022-08-24,108,서울,12.34,2.0,24.8,6.8
2022-08-25,108,서울,4.5,0.0,22.2,8.3
2022-08-26,108,서울,19.91,7.8,23.8,4.5
2022-08-27,108,서울,27.09,12.4,21.5,1.3
2022-08-28,108,서울,24.53,12.1,22.6,5.1
2022-08-29,108,서울,5.97,0.0,21.0,9.9
2022-08-30,108,서울,3.06,0.0,19.1,10.0
2022-08-31,108,서울,10.32,2.5,21.7,7.5
2022-09-01,108,서울,25.02,12.1,24.0,1.0
2022-09-02,108,서울,24.51,11.6,24.7,2.4
2022-09-03,108,서울,16.39,4.5,24.2,6.6
2022-09-04,108,서울,3.54,0.0,22.3,9.6
2022-09-05,108,서울,1.61,0.0,19.2,10.0
2022-09-06,108,서울,20.76,8.4,21.0,3.9
2022-09-07,108,서울,24.4,11.9,22.8,0.1
2022-09-08,108,서울,23.96,11.8,23.2,2.1
2022-09-09,108,서울,23.91,11.1,24.3,4.1
2022-09-10,108,서울,18.76,6.5,23.6,7.9
2022-09-11,108,서울,10.27,1.8,23.3,8.9
2022-09-12,108,서울,13.15,3.5,23.8,8.1
2022-09-13,108,서울,7.38,0.1,24.3,9.6
2022-09-14,108,서울,10.09,1.1,24.6,8.8
2022-09-15,108,서울,12.29,3.4,25.2,8.4
2022-09-16,108,서울,10.4,1.8,25.7,9.0
2022-09-17,108,서울,11.31,3.8,25.6,7.8
2022-09-18,108,서울,15.9,5.7,27.1,6.5
2022-09-19,108,서울,18.62,6.9,24.6,5.4
2022-09-20,108,서울,18.93,9.7,19.9,2.1
